image_name,ground_truth,prediction,match,inference_time
night (3795).jpg,64Ṣ14916,64Ṣ14916,True,0.022768735885620117
day_06695.jpg,77Q26655,77Q26655,True,0.02301645278930664
day_01558.jpg,26M87798,26M87798,True,0.03519558906555176
day_05834.jpg,77H72338,77H72338,True,0.025284290313720703
day_09853.jpg,58Q45233,58Q45223,False,0.03547811508178711
day_14754.jpg,96Q94213,96Q94213,True,0.02994847297668457
day_04743.jpg,35D59910,35D59910,True,0.03766202926635742
day_08890.jpg,75H91938,75H91938,True,0.03238821029663086
night (1481).jpg,98J11668,98J11668,True,0.02967691421508789
day_03329.jpg,22L54988,22L54988,True,0.025838613510131836
day_06805.jpg,28L38222,28L38222,True,0.026925325393676758
day_10018.jpg,96J57499,96J51499,False,0.03965330123901367
day_06760.jpg,35Ṣ95111,35Ṣ95111,True,0.035836219787597656
day_14567.jpg,68Q39610,68Q39610,True,0.030701875686645508
day_10479.jpg,47S11919,47S11919,True,0.02826666831970215
day_00860.jpg,29O84198,29O84198,True,0.02814793586730957
day_05899.jpg,96Ṣ14434,96Ṣ1443,False,0.041370391845703125
day_01194.jpg,21M37798,21M37798,True,0.039208412170410156
day_10521.jpg,31D76278,31D76278,True,0.038956403732299805
night (4089).jpg,65D36218,65D36218,True,0.032759904861450195
day_13342.jpg,26Ṭ12433,26Ṭ12433,True,0.03222227096557617
day_15581.jpg,81D17918,81D17918,True,0.03310823440551758
day_07786.jpg,62M46424,62M46424,True,0.04010939598083496
day_09372.jpg,98M92777,98M92777,True,0.03260540962219238
day_04555.jpg,29Ṭ79177,29Ṭ79177,True,0.03507542610168457
day_09404.jpg,66D71244,66D71244,True,0.0322718620300293
day_02468.jpg,83S86144,13S16144,False,0.037882089614868164
night (740).jpg,78V61866,78V61866,True,0.0329132080078125
day_05002.jpg,41B44799,41B44799,True,0.029870271682739258
day_04642.jpg,54N88938,54N88938,True,0.03407430648803711
day_15922.jpg,48B62518,48B62518,True,0.03718876838684082
day_11177.jpg,91Q62288,91Q62288,True,0.035181522369384766
day_10090.jpg,45Q51729,45Q51724,False,0.030096054077148438
day_14248.jpg,38J24816,38J24816,True,0.029438257217407227
day_11516.jpg,19H13466,19H13466,True,0.0344240665435791
day_13535.jpg,28J77320,28J77220,False,0.03418588638305664
day_11260.jpg,44H28522,44H28522,True,0.03672313690185547
night (4094).jpg,49S78918,49S78918,True,0.0337827205657959
night (2103).jpg,67V95210,67V95210,True,0.03189730644226074
night (2067).jpg,48Ṭ82355,48Ṭ82355,True,0.03267860412597656
day_03874.jpg,53B22159,53B22159,True,0.02640700340270996
day_01616.jpg,32D68988,42D68100,False,0.03723955154418945
day_00056.jpg,98Ṣ46147,98Ṣ46147,True,0.024252653121948242
day_05708.jpg,23S22410,23S22410,True,0.025444746017456055
day_03143.jpg,52H58410,52H58410,True,0.03969168663024902
day_12197.jpg,89Q49488,89Q49488,True,0.033548831939697266
day_03254.jpg,24D33699,24D33699,True,0.030795574188232422
day_02414.jpg,27B54674,27B54674,True,0.03153204917907715
day_08238.jpg,38J62638,38J62638,True,0.033769845962524414
day_16058.jpg,68Ṣ19518,68Ṣ19518,True,0.03306698799133301
day_09478.jpg,95Ṭ73363,95Ṭ73363,True,0.02731919288635254
day_11840.jpg,89J76111,89J76111,True,0.03737306594848633
night (4036).jpg,66Ṭ38816,66Ṭ38816,True,0.035208940505981445
day_00720.jpg,44Ṭ25617,44Ṭ25617,True,0.02771282196044922
day_09019.jpg,87N42655,87N42655,True,0.03241753578186035
night (1006).jpg,56L65299,56L65299,True,0.03491330146789551
night (3133).jpg,71Q71216,71Q71216,True,0.030876874923706055
day_13598.jpg,97Y97455,191289,False,0.030701637268066406
day_07105.jpg,17Ṭ81553,17Ṭ81553,True,0.03752326965332031
night (1475).jpg,75N89614,75N89614,True,0.029593706130981445
night (3858).jpg,25Q84755,25Q84755,True,0.026941537857055664
day_13549.jpg,66Ṭ31779,66Ṭ31779,True,0.029602766036987305
night (1511).jpg,71O34432,71O34437,False,0.03054046630859375
day_07564.jpg,27D28324,27D28324,True,0.04031705856323242
day_14123.jpg,61J91966,61J91966,True,0.03137564659118652
day_06324.jpg,86Y33788,86Y23781,False,0.025295019149780273
day_09983.jpg,69B58855,69B58855,True,0.03422379493713379
day_13128.jpg,49Ṣ55411,49Ṣ55411,True,0.03178286552429199
day_12983.jpg,87D83377,87D83377,True,0.03413867950439453
day_01611.jpg,75T15922,75T15922,True,0.033171653747558594
day_13864.jpg,84H83443,84H83443,True,0.02713751792907715
night (3102).jpg,42J31720,43J31720,False,0.037958383560180664
night (3066).jpg,45N41716,45N41716,True,0.038652896881103516
night (1037).jpg,35O47916,35O47916,True,0.02937030792236328
day_10162.jpg,67Y53444,67Y53444,True,0.0370790958404541
day_10614.jpg,56Q75113,56Q75113,True,0.02583622932434082
day_13701.jpg,42J81455,42J81455,True,0.03197312355041504
day_04258.jpg,99L63621,99L6362,False,0.03838515281677246
day_11435.jpg,25Y46173,25Y46173,True,0.03197646141052246
night (3149).jpg,47J97766,47J97766,True,0.036164283752441406
day_16399.jpg,63S82618,63S82618,True,0.031445980072021484
night (1520).jpg,62M73410,63O73410,False,0.029268264770507812
night (1444).jpg,47H14568,47H14568,True,0.02704334259033203
night (3869).jpg,33L73516,33L7351,False,0.03287553787231445
day_08367.jpg,14L23788,14L23788,True,0.023458242416381836
night (803).jpg,68L15640,68L15640,True,0.026743173599243164
day_06455.jpg,36S22538,36S22538,True,0.03092336654663086
day_16914.jpg,47Ṭ55155,47Ṭ55155,True,0.0381467342376709
day_04761.jpg,74Q72882,74Q72882,True,0.02672600746154785
day_06793.jpg,45L46268,45L46268,True,0.03479790687561035
day_15801.jpg,23J31118,23J31118,True,0.038132429122924805
night (3696).jpg,92Q99388,92N919219,False,0.03611350059509277
day_00109.jpg,39Ṣ11944,39Ṣ11944,True,0.03186631202697754
night (798).jpg,34L53211,34L53211,True,0.03353118896484375
day_07911.jpg,11D99424,11D99424,True,0.03885650634765625
day_05773.jpg,84Y75699,84Y75699,True,0.03632664680480957
day_02319.jpg,43H42399,43H42399,True,0.03447771072387695
day_16755.jpg,23S95310,23S95310,True,0.03489851951599121
day_04920.jpg,34L57644,34L57644,True,0.030790090560913086
night (771).jpg,77N18255,77N18255,True,0.03576254844665527
day_05464.jpg,76S63444,76S63444,True,0.033783912658691406
day_04224.jpg,86J35579,86J35579,True,0.03142285346984863
day_07496.jpg,17D82438,17D82438,True,0.03585457801818848
day_06903.jpg,41H69543,41H69543,True,0.026440858840942383
night (3880).jpg,71Q47816,71Q47816,True,0.030809879302978516
night (2976).jpg,16M89916,16M89916,True,0.03403067588806152
day_10097.jpg,57S74799,57S74199,False,0.03287911415100098
day_02945.jpg,11Q21811,11Q21811,True,0.03557777404785156
night (2056).jpg,11N33155,11N33155,True,0.03386735916137695
day_02290.jpg,18L42532,18L42532,True,0.037535905838012695
night (2132).jpg,89Ṭ81138,89Ṭ81138,True,0.03701186180114746
day_11170.jpg,24Q38429,24Q38429,True,0.038407087326049805
day_06048.jpg,48Q56466,48Q56466,True,0.02679276466369629
day_11511.jpg,58Y33788,58Y33788,True,0.037073612213134766
day_02156.jpg,67Ṭ58936,67Ṭ58936,True,0.03319048881530762
day_00603.jpg,21J22538,21J22538,True,0.03093743324279785
day_13940.jpg,76L22613,76L22613,True,0.02740335464477539
day_10380.jpg,88D13899,88D13899,True,0.04160761833190918
night (3247).jpg,85S51416,85S51416,True,0.029728174209594727
day_14539.jpg,54J59816,54J59816,True,0.029509305953979492
day_06099.jpg,84B43538,84B43538,True,0.03572559356689453
day_00966.jpg,24M76213,24M76213,True,0.030209064483642578
day_00514.jpg,36V68863,36V68863,True,0.03373432159423828
day_06614.jpg,97S52199,97S52199,True,0.03433823585510254
day_16893.jpg,79M96733,79M96733,True,0.0314030647277832
day_08681.jpg,93S16336,93S16336,True,0.03096461296081543
day_05701.jpg,68J76877,68J76877,True,0.03241586685180664
day_12258.jpg,63Ṭ16511,63Ṭ16511,True,0.0354306697845459
day_07435.jpg,65S54788,65Ṣ54788,False,0.03688335418701172
day_07847.jpg,42Q71829,42Q71829,True,0.028221845626831055
night (905).jpg,65Ṣ49844,65S49844,False,0.03693890571594238
day_06275.jpg,34J62433,34J62433,True,0.03562045097351074
day_16727.jpg,23Y37277,23Y37277,True,0.03415369987487793
day_04983.jpg,62Ṣ66734,62Ṣ66734,True,0.03686404228210449
day_08231.jpg,26V58313,26V58313,True,0.026137828826904297
day_05416.jpg,83J42988,83J42988,True,0.026378154754638672
day_14704.jpg,41Q55316,41Q55316,True,0.03202319145202637
day_15144.jpg,12L51216,12L51216,True,0.030217647552490234
day_12289.jpg,31H46853,31H46853,True,0.030005931854248047
night (1509).jpg,11H45178,1145178,False,0.02724456787109375
night (2666).jpg,48M77329,48M77329,True,0.03171396255493164
night (3840).jpg,46M75916,46M75916,True,0.030060529708862305
day_08650.jpg,89H91999,89H91999,True,0.03641247749328613
night (4065).jpg,85B77218,85B77218,True,0.029895782470703125
night (2096).jpg,31D57899,31D57899,True,0.032591819763183594
night (4101).jpg,44S83829,44S83829,True,0.03611159324645996
day_01822.jpg,66Y49512,66Y49512,True,0.032163143157958984
night (1055).jpg,75B74298,75B74298,True,0.030399322509765625
night (3004).jpg,86L85516,86L85516,True,0.03327584266662598
day_02683.jpg,23Y69366,23Y69366,True,0.03216123580932617
day_13591.jpg,85B24120,85B7417,False,0.0321049690246582
day_10793.jpg,34V57488,34V57488,True,0.03139138221740723
day_10034.jpg,42N92272,42N92272,True,0.034150123596191406
day_00442.jpg,93D64411,93D64411,True,0.028737783432006836
day_03586.jpg,68S15438,68S15438,True,0.023826122283935547
day_02461.jpg,47D55274,47D55274,True,0.0342564582824707
day_01906.jpg,75J39277,75J39277,True,0.03496599197387695
day_12133.jpg,59H31738,59H31738,True,0.032943010330200195
day_00493.jpg,64V41736,64V41736,True,0.0262603759765625
day_03640.jpg,24L15116,24L15116,True,0.024169921875
day_11835.jpg,43L92711,43L92711,True,0.03570294380187988
night (1484).jpg,73Ṭ41312,73Ṭ41313,False,0.031577348709106445
day_05153.jpg,12N25821,12N25821,True,0.03569674491882324
day_02158.jpg,52S23412,82S23412,False,0.03009033203125
day_06046.jpg,38N71238,38N71238,True,0.029966115951538086
day_14945.jpg,57Q27116,57Q27116,True,0.031940460205078125
night (758).jpg,27Ṣ38811,27Ṣ38811,True,0.02540898323059082
day_15716.jpg,58Ṣ12818,58Ṣ12818,True,0.02854752540588379
day_14156.jpg,12A13422,1A33355,False,0.02567887306213379
day_09223.jpg,75Ṣ42611,55S47688,False,0.03231453895568848
day_08811.jpg,13Ṣ12134,13Ṣ12134,True,0.038358449935913086
day_12223.jpg,14J45320,14J45320,True,0.02744126319885254
day_01664.jpg,28V18336,28V18336,True,0.03393244743347168
day_02771.jpg,48T19133,48T1913,False,0.0326695442199707
day_03696.jpg,99Y36168,99Y36168,True,0.03508472442626953
day_14468.jpg,56D25216,56D25216,True,0.030773401260375977
day_00445.jpg,98T44633,98T4463,False,0.03388333320617676
night (3214).jpg,51Ṣ34616,51Ṣ34616,True,0.029540300369262695
day_15649.jpg,43J38918,43J38918,True,0.02938675880432129
day_12134.jpg,39S85333,39S85333,True,0.031107664108276367
day_13774.jpg,56V27422,56V27422,True,0.03314828872680664
day_11832.jpg,21H61955,21H61955,True,0.03166460990905762
night (3097).jpg,49M76716,49M76716,True,0.029813528060913086
day_00752.jpg,34B31720,34B31720,True,0.03481578826904297
night (769).jpg,67T58933,67T58942,False,0.02545762062072754
day_08312.jpg,51L89488,51L89488,True,0.02939772605895996
night (3703).jpg,58J35410,58J35410,True,0.031459808349609375
day_14627.jpg,81Ṭ58316,81Ṭ58316,True,0.0295102596282959
day_04714.jpg,15Ṣ78834,15Ṣ78834,True,0.03434419631958008
day_10358.jpg,32Ṭ33155,32Ṭ33185,False,0.034600019454956055
day_15406.jpg,45O65816,45O65816,True,0.027074337005615234
day_02629.jpg,83V27810,83V27810,True,0.03161025047302246
night (996).jpg,35V82310,35V82310,True,0.03483462333679199
day_14297.jpg,59B32216,59B32216,True,0.03147411346435547
day_08464.jpg,91H56843,91H56843,True,0.035944461822509766
day_08816.jpg,14Ṣ82593,14Ṣ82593,True,0.025989770889282227
day_01888.jpg,58S54436,58S54436,True,0.032764434814453125
day_05996.jpg,21B22938,21B32938,False,0.03457283973693848
day_07053.jpg,66L54299,66L54299,True,0.02896714210510254
day_06613.jpg,49J78368,49J78368,True,0.029995441436767578
day_05706.jpg,57Ṭ14410,57Ṭ14410,True,0.029776811599731445
night (2987).jpg,82S69416,82S69416,True,0.03363394737243652
day_07395.jpg,34V11566,34V11566,True,0.03437185287475586
day_07432.jpg,81O23233,81O23233,True,0.034417152404785156
day_08932.jpg,28B21363,28B21363,True,0.027161359786987305
day_01279.jpg,28Q25877,28Q25877,True,0.0329744815826416
night (3871).jpg,17J12377,17J12377,True,0.031714677810668945
night (1538).jpg,12O18878,12O18878,True,0.03197622299194336
day_09476.jpg,89V58783,89V58783,True,0.02335500717163086
day_05411.jpg,83M74921,83M74921,True,0.024593830108642578
day_02868.jpg,35D71824,35D71824,True,0.03638792037963867
day_06504.jpg,26V67468,26V67468,True,0.03270840644836426
day_14703.jpg,18H68399,18H68399,True,0.03108978271484375
day_16845.jpg,69J83644,69J83644,True,0.03387284278869629
day_13369.jpg,28Y66111,28Y66111,True,0.0276339054107666
night (780).jpg,22Y36720,22Y36720,True,0.026505708694458008
day_15522.jpg,78J78918,78J78918,True,0.03049778938293457
night (934).jpg,73Y73166,73Y73166,True,0.03451728820800781
day_05549.jpg,85V13122,85V13122,True,0.028319835662841797
day_01457.jpg,91B89999,91B89999,True,0.03833889961242676
day_11916.jpg,42L68966,43L68966,False,0.037728309631347656
day_13231.jpg,23N93410,23N93410,True,0.03386044502258301
day_12803.jpg,38V96344,38V96344,True,0.03312110900878906
day_12471.jpg,29L51722,29L51722,True,0.029432058334350586
night (1064).jpg,32J37798,32J37798,True,0.029453754425048828
day_00100.jpg,73Ṣ73334,73Ṣ73334,True,0.035915374755859375
day_10820.jpg,37N24729,37N24729,True,0.035378217697143555
day_02655.jpg,15Ṣ99534,15Ṣ99534,True,0.03547477722167969
night (4054).jpg,72L96516,72L96516,True,0.03272581100463867
day_08418.jpg,25Ṣ46134,25Ṣ46134,True,0.03753471374511719
day_12766.jpg,35Y91522,35Y91522,True,0.030508995056152344
day_09258.jpg,35Q16493,25Q16493,False,0.02753901481628418
day_03672.jpg,14V11768,14V11768,True,0.024363994598388672
night (4048).jpg,96S87316,96S87316,True,0.03689384460449219
day_10592.jpg,86Ṣ14544,86S14544,False,0.030286073684692383
day_02795.jpg,73T16322,73T16322,True,0.033585309982299805
day_01680.jpg,53Ṭ46122,53Ṭ46129,False,0.031078815460205078
night (1078).jpg,28M66998,28M66998,True,0.027871370315551758
night (2273).jpg,99D11911,99D11911,True,0.03350663185119629
day_02453.jpg,67J37577,67J37577,True,0.03628826141357422
day_02821.jpg,61Y14333,61Y14333,True,0.029330015182495117
day_03213.jpg,74O32633,74O32633,True,0.030381441116333008
day_00306.jpg,69M56210,69M56210,True,0.03576254844665527
day_12101.jpg,85Ṭ58710,85Ṭ58710,True,0.032892465591430664
day_01934.jpg,26V41812,26V41812,True,0.03198981285095215
day_16769.jpg,73H42311,73H42311,True,0.03876447677612305
night (3106).jpg,24N74116,24N7411,False,0.03258872032165527
night (1033).jpg,54M94316,54M94316,True,0.03622174263000488
night (3062).jpg,45N69416,45N69416,True,0.03989553451538086
day_00802.jpg,21L95498,21L95498,True,0.030863285064697266
day_00470.jpg,92L54763,92L54763,True,0.033649444580078125
day_09728.jpg,69Ṣ63634,69Ṣ6363,False,0.03733253479003906
day_10869.jpg,29B86855,29B86855,True,0.0333094596862793
night (928).jpg,62Y76499,62Y76499,True,0.03157234191894531
day_06702.jpg,94M95411,94M95411,True,0.03622889518737793
day_00149.jpg,22N99383,22N99383,True,0.033019304275512695
day_12438.jpg,92V87111,92V87111,True,0.03154468536376953
day_15394.jpg,96D68110,96D68110,True,0.031159162521362305
day_07634.jpg,36V24134,36V24134,True,0.040647268295288086
day_07193.jpg,94S52373,94S52373,True,0.025316715240478516
day_09915.jpg,29S88410,29S88410,True,0.035266876220703125
night (1524).jpg,72T66568,72T66568,True,0.025269269943237305
day_04340.jpg,35V59199,35V59199,True,0.034777164459228516
night (1440).jpg,51N71122,51N71122,True,0.023834943771362305
day_07255.jpg,24J59555,24J59555,True,0.029056310653686523
day_06415.jpg,29O24478,29O24478,True,0.031386613845825195
day_06867.jpg,15Ṣ87255,95Ṣ87255,False,0.0318455696105957
night (807).jpg,75S37255,79S37255,False,0.03546643257141113
day_16870.jpg,72V41211,72V41211,True,0.03501009941101074
day_08662.jpg,94J91313,94J91313,True,0.02635955810546875
day_09022.jpg,79Ṣ88422,79Ṣ88477,False,0.03299379348754883
night (2972).jpg,66S26920,66S26920,True,0.030768871307373047
day_07710.jpg,37D83124,37D83124,True,0.03091573715209961
day_04264.jpg,17V76766,17V76766,True,0.03418540954589844
day_14091.jpg,57D25938,57D25938,True,0.0271456241607666
day_14040.jpg,52D87611,52D87611,True,0.03235054016113281
day_09335.jpg,54J39149,54J39149,True,0.024036169052124023
night (775).jpg,11S87720,11S8772,False,0.035614967346191406
day_02738.jpg,64D14624,64D14624,True,0.036891937255859375
day_03178.jpg,18H69699,18H69699,True,0.034792184829711914
day_05733.jpg,22Ṣ18768,22Ṣ18768,True,0.029478073120117188
day_05094.jpg,34V35111,34V35111,True,0.026384353637695312
day_08114.jpg,82D53767,82D53767,True,0.02551579475402832
day_01314.jpg,49Y11968,49Y11968,True,0.032857656478881836
day_14118.jpg,45H27413,45H27413,True,0.023443937301635742
day_13572.jpg,33Ṭ32144,33Ṭ32144,True,0.030348777770996094
night (3243).jpg,84D14916,84D14916,True,0.031556129455566406
day_11551.jpg,35N78568,35N78568,True,0.03485608100891113
night (2052).jpg,21N82211,41N82211,False,0.03204083442687988
day_06469.jpg,34S87210,34S87210,True,0.027788877487182617
day_00222.jpg,98Ṣ68355,98Ṣ68355,True,0.03537416458129883
day_09969.jpg,55L18399,55L18399,True,0.03369593620300293
day_01462.jpg,29J82198,29J82198,True,0.03336310386657715
day_01810.jpg,84D39374,84D39374,True,0.030801057815551758
night (744).jpg,18H16993,18H16993,True,0.03144645690917969
day_15962.jpg,82B16544,82B16544,True,0.032349348068237305
day_03609.jpg,96B32744,96B32743,False,0.026894330978393555
day_03268.jpg,24D52621,24D53621,False,0.03070235252380371
day_07400.jpg,99L54610,99L54610,True,0.027280092239379883
day_05355.jpg,17B25533,17B25533,True,0.03357529640197754
day_16712.jpg,92V47599,92V47599,True,0.034128427505493164
day_04515.jpg,15Q46112,15Q46112,True,0.02718663215637207
night (1498).jpg,76N87425,76N87427,False,0.02846074104309082
day_14426.jpg,79Q99416,79Q99416,True,0.031322479248046875
day_10538.jpg,16M85919,16M85919,True,0.033145904541015625
day_05093.jpg,42H69366,42H69366,True,0.029019594192504883
day_01313.jpg,92Ṣ62216,92Ṣ62216,True,0.036545753479003906
day_03446.jpg,67H88699,67H88699,True,0.024461746215820312
day_13575.jpg,11M48577,11M48577,True,0.024952173233032227
day_01772.jpg,14J88377,84J188377,False,0.03326225280761719
day_00132.jpg,73D81412,73D81412,True,0.027180194854736328
night (4090).jpg,63Ṭ12618,63Ṭ12618,True,0.036490440368652344
night (2107).jpg,92B75788,92B75788,True,0.023943424224853516
night (2063).jpg,74Ṣ61844,24Ṣ61833,False,0.030519723892211914
day_07139.jpg,84Ṭ13322,84Ṭ13399,False,0.0290069580078125
day_02667.jpg,47T98833,47T98833,True,0.030499696731567383
day_11556.jpg,63J71410,63J71410,True,0.03252148628234863
day_13203.jpg,26D44611,26D44611,True,0.03098154067993164
day_11690.jpg,39Y17499,39Y17499,True,0.033937931060791016
day_02570.jpg,76Ṣ94934,76Ṣ94934,True,0.03924417495727539
day_02902.jpg,13M98914,16698916,False,0.03532838821411133
day_15029.jpg,28J73616,28J73616,True,0.03329944610595703
day_13662.jpg,56Q54377,86NH4477,False,0.030782222747802734
day_02035.jpg,41N87932,41N87932,True,0.029996395111083984
night (4032).jpg,49D79816,49D79816,True,0.03405475616455078
night (1002).jpg,21H25920,21H25920,True,0.033255815505981445
day_12915.jpg,69B76611,69B76611,True,0.032135963439941406
day_12567.jpg,18M16710,18M16710,True,0.03318953514099121
day_09059.jpg,59M56399,59M56399,True,0.03134775161743164
day_13480.jpg,93D88566,92D88566,False,0.030811548233032227
night (3137).jpg,99Ṣ78812,99Ṣ78812,True,0.030651092529296875
day_10653.jpg,77Q58255,77Q58255,True,0.03897905349731445
night (1049).jpg,23M65598,23M65598,True,0.029332399368286133
day_04569.jpg,84H25488,84H25488,True,0.0300295352935791
night (4079).jpg,77B51718,77B51718,True,0.0325009822845459
day_04108.jpg,72M49299,72M49219,False,0.03271985054016113
day_09088.jpg,62B82963,62B82963,True,0.024139404296875
day_08456.jpg,56H64155,56H6415,False,0.036473751068115234
day_16191.jpg,56D49411,56D49411,True,0.032648324966430664
night (836).jpg,26S62122,26S62123,False,0.026554346084594727
night (1471).jpg,28J46949,28M46949,False,0.03261756896972656
day_05610.jpg,12H42736,12H4276,False,0.029630184173583984
night (1515).jpg,67Ṣ63521,67Ṣ63521,True,0.02790975570678711
day_16521.jpg,79L51744,79L51744,True,0.03308606147766113
day_07194.jpg,87Q33410,87Q33410,True,0.03775787353515625
day_08487.jpg,96J42267,96J42267,True,0.026760339736938477
night (919).jpg,65Y79253,65Y79253,True,0.02684330940246582
day_06159.jpg,68V32199,68V32199,True,0.02866506576538086
night (3093).jpg,35J21116,35J21116,True,0.03754115104675293
day_10186.jpg,63L21899,24L21819,False,0.034827232360839844
day_10621.jpg,47Y85688,47Y85688,True,0.03048872947692871
day_11061.jpg,23Q28729,23Q28729,True,0.06486988067626953
day_13734.jpg,95Y22911,95Y22911,True,0.03373241424560547
day_00877.jpg,11A23998,11AL22222,False,0.03533339500427246
day_03962.jpg,32Q39616,32Q39616,True,0.02860093116760254
day_15609.jpg,33D95318,33D95318,True,0.03002333641052246
night (3210).jpg,16T98616,16M698616,False,0.03453969955444336
day_02350.jpg,41Ṣ65874,41Ṣ65874,True,0.03363442420959473
day_12263.jpg,53Y63544,53Y63544,True,0.03407859802246094
day_10536.jpg,95J98610,95J98610,True,0.038080453872680664
day_02096.jpg,62J34736,62J34736,True,0.03218245506286621
day_10291.jpg,15D94767,15D94767,True,0.02654433250427246
day_14428.jpg,74Q57716,74Q57716,True,0.0328364372253418
day_11376.jpg,38Q14829,38Q14829,True,0.036867380142211914
day_15751.jpg,62Ṭ56618,62Ṭ56618,True,0.031728267669677734
day_15330.jpg,22Ṣ75816,22Ṣ75816,True,0.02842545509338379
night (726).jpg,42D31920,42D31920,True,0.033212900161743164
day_08045.jpg,47B82611,47B82611,True,0.027317285537719727
day_05907.jpg,84V58210,84V58210,True,0.03357505798339844
day_08887.jpg,66B96233,66B96233,True,0.03345370292663574
night (3707).jpg,94V16877,95V16877,False,0.03471946716308594
night (784).jpg,47N63799,47N63799,True,0.03378725051879883
day_06125.jpg,77Y55944,77Y55944,True,0.03613448143005371
night (930).jpg,47S78410,47Ṣ78410,False,0.033683061599731445
day_09436.jpg,69Ṣ24896,69Ṣ24896,True,0.033364295959472656
day_06936.jpg,16D97110,16D97110,True,0.03397178649902344
day_06232.jpg,17M88916,17M88916,True,0.03803062438964844
day_07800.jpg,72Ṣ75434,72Ṣ75434,True,0.029662132263183594
night (2983).jpg,49N88316,29N88316,False,0.035927534103393555
day_15675.jpg,76Ṭ98818,76Ṭ98818,True,0.03379034996032715
day_04567.jpg,12S73577,12S73572,False,0.02783346176147461
night (3875).jpg,23M44816,23M44816,True,0.027786970138549805
day_01239.jpg,83Ṣ63588,83Ṣ63588,True,0.025215625762939453
night (1458).jpg,11Ṭ66811,11Ṭ66811,True,0.03234052658081055
day_16760.jpg,24J93688,24J93688,True,0.03379988670349121
day_10938.jpg,16Q12319,16Q12319,True,0.03357577323913574
day_05746.jpg,12H81822,12H81822,True,0.025377511978149414
day_09721.jpg,89S66310,19Ṣ66418,False,0.03195381164550781
day_01658.jpg,65H78444,65H78464,False,0.03457832336425781
day_16301.jpg,84S16818,84S16818,True,0.03150582313537598
day_00953.jpg,16M55998,16M55998,True,0.032993316650390625
day_00286.jpg,74V35563,74V35563,True,0.032633304595947266
day_03393.jpg,12D32568,12D32568,True,0.025729894638061523
day_09679.jpg,82L88288,82L88288,True,0.03181195259094238
night (1060).jpg,74Ṭ49516,74Ṭ49516,True,0.03459477424621582
day_01076.jpg,26M86898,26M86898,True,0.030187606811523438
day_00191.jpg,92B74716,92B74716,True,0.03412890434265137
day_07989.jpg,75D96553,75D96553,True,0.024486064910888672
day_02502.jpg,59N23899,59N23899,True,0.036978960037231445
day_05790.jpg,66L17910,66L17910,True,0.024351119995117188
night (1469).jpg,51O43979,51O43979,True,0.024938344955444336
day_15565.jpg,35Ṭ52918,35Ṭ52918,True,0.02938699722290039
day_11809.jpg,23N36222,23N36222,True,0.03329944610595703
day_00308.jpg,47L94811,47L94811,True,0.02761530876159668
night (901).jpg,31Ṣ45620,31Ṣ45620,True,0.030440330505371094
day_15672.jpg,16J56218,16J56218,True,0.027916908264160156
day_08975.jpg,23N37693,23N37693,True,0.023633956909179688
day_12218.jpg,65H15410,65H15410,True,0.030112743377685547
day_00954.jpg,23Q84498,23Q84498,True,0.033196449279785156
day_12086.jpg,73J33799,73J33799,True,0.03174901008605957
day_13161.jpg,14T34211,14T34211,True,0.02901625633239746
day_11193.jpg,24H55755,51L42466,False,0.03211379051208496
day_10867.jpg,96L96419,96L96419,True,0.030852794647216797
day_02612.jpg,17J83944,17J83944,True,0.035460472106933594
day_11523.jpg,45H92299,45H92299,True,0.03357291221618652
day_01071.jpg,19Ṣ98398,19Ṣ98398,True,0.029231548309326172
day_13276.jpg,75N98422,25N98422,False,0.026277542114257812
night (4061).jpg,52S61618,52S61618,True,0.030912399291992188
night (2092).jpg,31Ṣ38110,31Ṣ38110,True,0.021984100341796875
night (4105).jpg,76S45518,76S45518,True,0.033041954040527344
day_01410.jpg,21M27298,21M27298,True,0.03573489189147949
night (3000).jpg,67L56816,67L56816,True,0.032187461853027344
day_09569.jpg,83B96520,13B96520,False,0.027111291885375977
night (1051).jpg,17O29698,17O29698,True,0.030455350875854492
day_11875.jpg,57V93699,57V93699,True,0.03327131271362305
night (4088).jpg,45D85418,45D85418,True,0.03232455253601074
day_03261.jpg,46Ṣ53734,46527344,False,0.03579878807067871
day_15178.jpg,26Q94225,26Q94225,True,0.02870631217956543
day_02421.jpg,85S29974,85S29974,True,0.030168533325195312
day_05858.jpg,24B13110,24B13110,True,0.030911684036254883
day_00870.jpg,24M36998,24M36998,True,0.033089399337768555
day_01623.jpg,69Ṭ65866,69Ṭ65866,True,0.030301332473754883
day_13856.jpg,98Ṣ23279,98Ṣ23279,True,0.02814340591430664
day_03176.jpg,15Ṣ99434,15Ṣ99434,True,0.03867387771606445
day_06628.jpg,55B87655,55B87655,True,0.02704644203186035
day_15756.jpg,59S19418,59S19418,True,0.03303813934326172
day_10008.jpg,74J28278,74J28278,True,0.03164982795715332
day_00928.jpg,13L11311,13L11311,True,0.027077674865722656
day_16643.jpg,18D52633,18D52633,True,0.03471565246582031
day_04025.jpg,62Y76310,62Y76310,True,0.032025814056396484
day_05665.jpg,65Ṭ67722,65Ṭ67740,False,0.02649402618408203
day_16554.jpg,37S89266,37Ṣ71625,False,0.030225038528442383
day_02118.jpg,37L13210,37L13210,True,0.034024715423583984
day_14201.jpg,43L84311,43L84311,True,0.027095556259155273
